filter,eta,sparse_input,beta,dim,mse
GradientRule,0.25,true,0.1,48,1.373316067106933
GradientRule,0.125,false,0.05773502691896258,24,0.5638464889544068
GradientRule,0.125,false,0.040824829046386304,48,0.7062603167404029
GradientRule,0.125,true,0.1,24,0.9469393784920572
GradientRule,0.125,true,0.1,48,1.258386383532044
GradientRule,0.0625,false,0.05773502691896258,24,0.6723012294873617
GradientRule,0.0625,false,0.040824829046386304,48,0.8296892924918636
GradientRule,0.0625,true,0.1,24,0.9040618781784934
GradientRule,0.0625,true,0.1,48,1.1675913181580735
GradientRule,0.03125,false,0.05773502691896258,24,0.8433693602742948
GradientRule,0.03125,false,0.040824829046386304,48,0.8979191715044099
GradientRule,0.03125,true,0.1,24,0.9683455028429255
GradientRule,0.03125,true,0.1,48,1.0404035058531267
GradientRule,0.015625,false,0.05773502691896258,24,0.8008433981549269
GradientRule,0.015625,false,0.040824829046386304,48,0.9276918289778783
GradientRule,0.015625,true,0.1,24,0.9201872414376123
GradientRule,0.015625,true,0.1,48,1.0792468857017883
GradientRule,0.0078125,false,0.05773502691896258,24,0.8821322548023324
GradientRule,0.0078125,false,0.040824829046386304,48,0.9132467990946124
GradientRule,0.0078125,true,0.1,24,1.0405213056433995
GradientRule,0.0078125,true,0.1,48,1.0339112373750254
GradientRule,0.00390625,false,0.05773502691896258,24,1.0110695280585786
GradientRule,0.00390625,false,0.040824829046386304,48,0.9302613239277284
GradientRule,0.00390625,true,0.1,24,1.0206081229447341
GradientRule,0.00390625,true,0.1,48,1.007012178019361
GradientRule,0.001953125,false,0.05773502691896258,24,0.9851372611108137
GradientRule,0.001953125,false,0.040824829046386304,48,0.9200398777101839
GradientRule,0.001953125,true,0.1,24,1.030043289441813
GradientRule,0.001953125,true,0.1,48,1.0189434267775768
GradientRule,1.0,false,0.05773502691896258,24,0.6280835282283038
GradientRule,1.0,false,0.040824829046386304,48,0.7546284228491011
GradientRule,1.0,true,0.1,24,1.106034599069901
GradientRule,1.0,true,0.1,48,2.094492095809274
GradientRule,0.5,false,0.05773502691896258,24,0.4539187306039409
GradientRule,0.5,false,0.040824829046386304,48,0.6463752863797102
GradientRule,0.5,true,0.1,24,1.0943938478753301
GradientRule,0.5,true,0.1,48,1.5779344596906677
GradientRule,0.25,false,0.05773502691896258,24,0.48488195792789385
GradientRule,0.25,false,0.040824829046386304,48,0.6257268036917782
GradientRule,0.25,true,0.1,24,0.9853066739449449
GradientRule,0.25,true,0.1,48,1.262128304061911
GradientRule,0.125,false,0.05773502691896258,24,0.5541788573945201
GradientRule,0.125,false,0.040824829046386304,48,0.7302889572987795
GradientRule,0.125,true,0.1,24,0.9189477124893869
GradientRule,0.125,true,0.1,48,1.2000774530538785
GradientRule,0.0625,false,0.05773502691896258,24,0.6815003888225802
GradientRule,0.0625,false,0.040824829046386304,48,0.8661416479532987
GradientRule,0.0625,true,0.1,24,0.9630358220254069
GradientRule,0.0625,true,0.1,48,1.1591638706928915
GradientRule,0.03125,false,0.05773502691896258,24,0.8275956768399542
GradientRule,0.03125,false,0.040824829046386304,48,0.8560421756651561
GradientRule,0.03125,true,0.1,24,0.9843301962101512
GradientRule,0.03125,true,0.1,48,1.0775997515845488
GradientRule,0.015625,false,0.05773502691896258,24,0.8799827745069894
GradientRule,0.015625,false,0.040824829046386304,48,0.885834578533634
GradientRule,0.015625,true,0.1,24,0.9625247938090138
GradientRule,0.015625,true,0.1,48,0.9706045687186872
GradientRule,0.0078125,false,0.05773502691896258,24,0.8472352932341108
GradientRule,0.0078125,false,0.040824829046386304,48,0.9702801080311557
GradientRule,0.0078125,true,0.1,24,1.016889871225649
GradientRule,0.0078125,true,0.1,48,1.0590062182054498
GradientRule,0.00390625,false,0.05773502691896258,24,0.9924265921054943
GradientRule,0.00390625,false,0.040824829046386304,48,0.9945107693396642
GradientRule,0.00390625,true,0.1,24,1.0516710906785902
GradientRule,0.00390625,true,0.1,48,1.010882016586869
GradientRule,0.001953125,false,0.05773502691896258,24,0.9394496433564172
GradientRule,0.001953125,false,0.040824829046386304,48,1.018140327824246
GradientRule,0.001953125,true,0.1,24,1.0219204699421192
GradientRule,0.001953125,true,0.1,48,1.003921651986879
GradientRule,1.0,false,0.05773502691896258,24,0.6237352708803753
GradientRule,1.0,false,0.040824829046386304,48,0.7317062068522854
GradientRule,1.0,true,0.1,24,1.2329784662735068
GradientRule,1.0,true,0.1,48,1.994238879980767
GradientRule,0.5,false,0.05773502691896258,24,0.4443665641041609
GradientRule,0.5,false,0.040824829046386304,48,0.6060697545872642
GradientRule,0.5,true,0.1,24,0.9415131654668543
GradientRule,0.5,true,0.1,48,1.6564979579970862
GradientRule,0.25,false,0.05773502691896258,24,0.4769839350474191
GradientRule,0.25,false,0.040824829046386304,48,0.654470230554833
GradientRule,0.25,true,0.1,24,0.9349023019240248
GradientRule,0.25,true,0.1,48,1.4799336680662405
GradientRule,0.125,false,0.05773502691896258,24,0.540455195137949
GradientRule,0.125,false,0.040824829046386304,48,0.7668454745627524
GradientRule,0.125,true,0.1,24,0.8599129555288846
GradientRule,0.125,true,0.1,48,1.1293540239599005
GradientRule,0.0625,false,0.05773502691896258,24,0.7053637537623179
GradientRule,0.0625,false,0.040824829046386304,48,0.8099643966391334
GradientRule,0.0625,true,0.1,24,0.9278700654990554
GradientRule,0.0625,true,0.1,48,1.0859287693568307
GradientRule,0.03125,false,0.05773502691896258,24,0.8197338804278372
GradientRule,0.03125,false,0.040824829046386304,48,0.9440270115855369
GradientRule,0.03125,true,0.1,24,0.9588717729361538
GradientRule,0.03125,true,0.1,48,1.03014966070408
GradientRule,0.015625,false,0.05773502691896258,24,0.8527848162633256
GradientRule,0.015625,false,0.040824829046386304,48,0.8751744825890478
GradientRule,0.015625,true,0.1,24,0.8830603069307853
GradientRule,0.015625,true,0.1,48,1.0374111313807506
GradientRule,0.0078125,false,0.05773502691896258,24,0.9979306986157678
GradientRule,0.0078125,false,0.040824829046386304,48,1.0011799247806061
GradientRule,0.0078125,true,0.1,24,0.9969256599424244
GradientRule,0.0078125,true,0.1,48,1.0234478549913524
GradientRule,0.00390625,false,0.05773502691896258,24,0.9144346601411804
GradientRule,0.00390625,false,0.040824829046386304,48,0.9807012897764849
GradientRule,0.00390625,true,0.1,24,1.004635648315314
GradientRule,0.00390625,true,0.1,48,0.9512386446455386
GradientRule,0.001953125,false,0.05773502691896258,24,0.852878465919767
GradientRule,0.001953125,false,0.040824829046386304,48,1.0456460382111548
GradientRule,0.001953125,true,0.1,24,0.9676491543327049
GradientRule,0.001953125,true,0.1,48,0.9887189124725002
GradientRule,1.0,false,0.05773502691896258,24,0.6611483787604814
GradientRule,1.0,false,0.040824829046386304,48,0.7459142750234969
GradientRule,1.0,true,0.1,24,1.2159511974358954
GradientRule,1.0,true,0.1,48,2.1084546272228746
GradientRule,0.5,false,0.05773502691896258,24,0.4536005079948654
GradientRule,0.5,false,0.040824829046386304,48,0.6089469558018548
GradientRule,0.5,true,0.1,24,0.972165639333666
GradientRule,0.5,true,0.1,48,1.6482485725058358
GradientRule,0.25,false,0.05773502691896258,24,0.44094694286126557
GradientRule,0.25,false,0.040824829046386304,48,0.664163075527307
GradientRule,0.25,true,0.1,24,0.904828245142038
GradientRule,0.25,true,0.1,48,1.4193294209860956
GradientRule,0.125,false,0.05773502691896258,24,0.603084801402128
GradientRule,0.125,false,0.040824829046386304,48,0.754775411336798
GradientRule,0.125,true,0.1,24,0.932318226862845
GradientRule,0.125,true,0.1,48,1.234223218696531
GradientRule,0.0625,false,0.05773502691896258,24,0.6615778871355223
GradientRule,0.0625,false,0.040824829046386304,48,0.8602730307827334
GradientRule,0.0625,true,0.1,24,1.0046597819557768
GradientRule,0.0625,true,0.1,48,1.0983975401051782
GradientRule,0.03125,false,0.05773502691896258,24,0.732087181035943
GradientRule,0.03125,false,0.040824829046386304,48,0.8853558848197388
GradientRule,0.03125,true,0.1,24,0.8790511987527949
GradientRule,0.03125,true,0.1,48,1.0457477116600675
GradientRule,0.015625,false,0.05773502691896258,24,0.8202675359088788
GradientRule,0.015625,false,0.040824829046386304,48,0.9667275825927139
GradientRule,0.015625,true,0.1,24,0.8798908854366826
GradientRule,0.015625,true,0.1,48,1.0067202289021588
GradientRule,0.0078125,false,0.05773502691896258,24,0.9330097427435935
GradientRule,0.0078125,false,0.040824829046386304,48,0.9113199675499405
GradientRule,0.0078125,true,0.1,24,0.9734974052555595
GradientRule,0.0078125,true,0.1,48,0.9338519085802495
GradientRule,0.00390625,false,0.05773502691896258,24,0.9253393345720924
GradientRule,0.00390625,false,0.040824829046386304,48,0.9779843125710785
GradientRule,0.00390625,true,0.1,24,1.0116098788632135
GradientRule,0.00390625,true,0.1,48,0.9852905188309785
GradientRule,0.001953125,false,0.05773502691896258,24,0.9785743645625542
GradientRule,0.001953125,false,0.040824829046386304,48,0.9914128144863308
GradientRule,0.001953125,true,0.1,24,0.8830464916168429
GradientRule,0.001953125,true,0.1,48,1.0212206460005144
GradientRule,1.0,false,0.05773502691896258,24,0.623137797180547
GradientRule,1.0,false,0.040824829046386304,48,0.7207513558970159
GradientRule,1.0,true,0.1,24,1.113750103113033
GradientRule,1.0,true,0.1,48,1.9591675355564113
GradientRule,0.5,false,0.05773502691896258,24,0.4307628624974835
GradientRule,0.5,false,0.040824829046386304,48,0.6206212957414579
GradientRule,0.5,true,0.1,24,0.9490958259919053
GradientRule,0.5,true,0.1,48,1.6200936037999722
GradientRule,0.25,false,0.05773502691896258,24,0.48926008343138944
GradientRule,0.25,false,0.040824829046386304,48,0.6285149222546461
GradientRule,0.25,true,0.1,24,0.8916180868592125
GradientRule,0.25,true,0.1,48,1.4729222403088718
GradientRule,0.125,false,0.05773502691896258,24,0.5182160539558679
GradientRule,0.125,false,0.040824829046386304,48,0.7085140180687783
GradientRule,0.125,true,0.1,24,0.84921281317497
GradientRule,0.125,true,0.1,48,1.2782693403971277
GradientRule,0.0625,false,0.05773502691896258,24,0.7521077040788892
GradientRule,0.0625,false,0.040824829046386304,48,0.793774980366454
GradientRule,0.0625,true,0.1,24,0.9311225286204496
GradientRule,0.0625,true,0.1,48,1.0380567598986183
GradientRule,0.03125,false,0.05773502691896258,24,0.8880163263679934
GradientRule,0.03125,false,0.040824829046386304,48,0.849254932710071
GradientRule,0.03125,true,0.1,24,0.9640204562810851
GradientRule,0.03125,true,0.1,48,1.0535068605268587
GradientRule,0.015625,false,0.05773502691896258,24,0.9724493619326146
GradientRule,0.015625,false,0.040824829046386304,48,0.9442408544605598
GradientRule,0.015625,true,0.1,24,1.0008508520221855
GradientRule,0.015625,true,0.1,48,1.0027433326722783
GradientRule,0.0078125,false,0.05773502691896258,24,0.8651033362908589
GradientRule,0.0078125,false,0.040824829046386304,48,0.978515451804073
GradientRule,0.0078125,true,0.1,24,1.0122284702066195
GradientRule,0.0078125,true,0.1,48,1.0253562043234936
GradientRule,0.00390625,false,0.05773502691896258,24,0.8484691518063042
GradientRule,0.00390625,false,0.040824829046386304,48,0.9983800840452346
GradientRule,0.00390625,true,0.1,24,0.9785331614616198
GradientRule,0.00390625,true,0.1,48,1.0410510237319888
GradientRule,0.001953125,false,0.05773502691896258,24,1.0057863206525421
GradientRule,0.001953125,false,0.040824829046386304,48,0.9623713115743064
GradientRule,0.001953125,true,0.1,24,0.9743699881182103
GradientRule,0.001953125,true,0.1,48,1.0664582227104196
GradientRule,1.0,false,0.05773502691896258,24,0.624814737800833
GradientRule,1.0,false,0.040824829046386304,48,0.7374195569851384
GradientRule,1.0,true,0.1,24,1.1575588327576762
GradientRule,1.0,true,0.1,48,1.9642608048796169
GradientRule,0.5,false,0.05773502691896258,24,0.45777426894327633
GradientRule,0.5,false,0.040824829046386304,48,0.6396745135511391
GradientRule,0.5,true,0.1,24,0.9327984149089824
GradientRule,0.5,true,0.1,48,1.623379820334644
GradientRule,0.25,false,0.05773502691896258,24,0.5135523261438834
GradientRule,0.25,false,0.040824829046386304,48,0.6358303761836129
GradientRule,0.25,true,0.1,24,0.9732150695872497
GradientRule,0.25,true,0.1,48,1.24763413774228
GradientRule,0.125,false,0.05773502691896258,24,0.5571035029473975
GradientRule,0.125,false,0.040824829046386304,48,0.7384839341676039
GradientRule,0.125,true,0.1,24,0.8788549827471916
GradientRule,0.125,true,0.1,48,1.1547384954708617
GradientRule,0.0625,false,0.05773502691896258,24,0.7021223630834931
GradientRule,0.0625,false,0.040824829046386304,48,0.8243953669065686
GradientRule,0.0625,true,0.1,24,0.8863419598787454
GradientRule,0.0625,true,0.1,48,1.0630245305083716
GradientRule,0.03125,false,0.05773502691896258,24,0.7499516660428217
GradientRule,0.03125,false,0.040824829046386304,48,0.8931558124583251
GradientRule,0.03125,true,0.1,24,0.9707415842894174
GradientRule,0.03125,true,0.1,48,1.013563492985056
GradientRule,0.015625,false,0.05773502691896258,24,0.9885635620511641
GradientRule,0.015625,false,0.040824829046386304,48,0.9753535824242388
GradientRule,0.015625,true,0.1,24,0.9535589692295863
GradientRule,0.015625,true,0.1,48,0.9972230983039494
GradientRule,0.0078125,false,0.05773502691896258,24,0.9150621302624617
GradientRule,0.0078125,false,0.040824829046386304,48,0.9825094530038229
GradientRule,0.0078125,true,0.1,24,1.0163019849134352
GradientRule,0.0078125,true,0.1,48,1.0241456123010568
GradientRule,0.00390625,false,0.05773502691896258,24,0.9554125049572201
GradientRule,0.00390625,false,0.040824829046386304,48,0.9299967850111398
GradientRule,0.00390625,true,0.1,24,0.9577394919598968
GradientRule,0.00390625,true,0.1,48,0.987713198551853
GradientRule,0.001953125,false,0.05773502691896258,24,0.7949436673521009
GradientRule,0.001953125,false,0.040824829046386304,48,0.922407545641551
GradientRule,0.001953125,true,0.1,24,0.9114010422063032
GradientRule,0.001953125,true,0.1,48,1.053187061154827
GradientRule,1.0,false,0.05773502691896258,24,0.6344958789614706
GradientRule,1.0,false,0.040824829046386304,48,0.7049658630122413
GradientRule,1.0,true,0.1,24,1.188752774794838
GradientRule,1.0,true,0.1,48,1.9678956939514562
GradientRule,0.5,false,0.05773502691896258,24,0.4633171459527555
GradientRule,0.5,false,0.040824829046386304,48,0.6016554433887494
GradientRule,0.5,true,0.1,24,0.9848015758659955
GradientRule,0.5,true,0.1,48,1.6851194870554675
GradientRule,0.25,false,0.05773502691896258,24,0.47455305602385334
GradientRule,0.25,false,0.040824829046386304,48,0.6214315341289702
GradientRule,0.25,true,0.1,24,1.0682452633689865
GradientRule,0.25,true,0.1,48,1.24144342263721
GradientRule,0.125,false,0.05773502691896258,24,0.5459224465745842
GradientRule,0.125,false,0.040824829046386304,48,0.7635859621847965
GradientRule,0.125,true,0.1,24,0.8530169341514031
GradientRule,0.125,true,0.1,48,1.2624871540298914
GradientRule,0.0625,false,0.05773502691896258,24,0.6514717492480359
GradientRule,0.0625,false,0.040824829046386304,48,0.8121299519526061
GradientRule,0.0625,true,0.1,24,0.9534977590147355
GradientRule,0.0625,true,0.1,48,1.135759946953347
GradientRule,0.03125,false,0.05773502691896258,24,0.785241459512584
GradientRule,0.03125,false,0.040824829046386304,48,0.9266800181119039
GradientRule,0.03125,true,0.1,24,0.9519641213651523
GradientRule,0.03125,true,0.1,48,0.982738796870989
GradientRule,0.015625,false,0.05773502691896258,24,0.9438634626080986
GradientRule,0.015625,false,0.040824829046386304,48,0.9847054070629492
GradientRule,0.015625,true,0.1,24,0.8923215734530126
GradientRule,0.015625,true,0.1,48,0.9643205838931382
GradientRule,0.0078125,false,0.05773502691896258,24,0.9034498541643713
GradientRule,0.0078125,false,0.040824829046386304,48,0.9194842115015527
GradientRule,0.0078125,true,0.1,24,0.9443435244365144
GradientRule,0.0078125,true,0.1,48,1.0782809413270746
GradientRule,0.00390625,false,0.05773502691896258,24,0.8769769040395676
GradientRule,0.00390625,false,0.040824829046386304,48,0.9415308892015445
GradientRule,0.00390625,true,0.1,24,1.01234014322523
GradientRule,0.00390625,true,0.1,48,1.053277536596148
GradientRule,0.001953125,false,0.05773502691896258,24,0.9065187793433486
GradientRule,0.001953125,false,0.040824829046386304,48,0.8872762382810049
GradientRule,0.001953125,true,0.1,24,0.9584944356694164
GradientRule,0.001953125,true,0.1,48,1.014446533580236
GradientRule,1.0,false,0.05773502691896258,24,0.6600028014364769
GradientRule,1.0,false,0.040824829046386304,48,0.75274953297549
GradientRule,1.0,true,0.1,24,1.231557526129889
GradientRule,1.0,true,0.1,48,2.025328435275239
GradientRule,0.5,false,0.05773502691896258,24,0.4828891569200325
GradientRule,0.5,false,0.040824829046386304,48,0.611826521191416
GradientRule,0.5,true,0.1,24,0.9558878100165884
GradientRule,0.5,true,0.1,48,1.5846018904924053
GradientRule,0.25,false,0.05773502691896258,24,0.4648436712839537
GradientRule,0.25,false,0.040824829046386304,48,0.6335604239796067
GradientRule,0.25,true,0.1,24,0.8764473830434117
GradientRule,0.25,true,0.1,48,1.325546432677928
GradientRule,0.125,false,0.05773502691896258,24,0.5699061093611952
GradientRule,0.125,false,0.040824829046386304,48,0.7613340234436796
GradientRule,0.125,true,0.1,24,0.9416904800827253
GradientRule,0.125,true,0.1,48,1.1419799909368937
GradientRule,0.0625,false,0.05773502691896258,24,0.6907703213868389
GradientRule,0.0625,false,0.040824829046386304,48,0.7856270230769393
GradientRule,0.0625,true,0.1,24,0.9408548444027033
GradientRule,0.0625,true,0.1,48,1.0851309442962767
GradientRule,0.03125,false,0.05773502691896258,24,0.7411187725329232
GradientRule,0.03125,false,0.040824829046386304,48,0.8993260148009955
GradientRule,0.03125,true,0.1,24,1.0342301375036538
GradientRule,0.03125,true,0.1,48,0.9907128046577338
GradientRule,0.015625,false,0.05773502691896258,24,0.9577919451871098
GradientRule,0.015625,false,0.040824829046386304,48,0.9395784346267948
GradientRule,0.015625,true,0.1,24,1.0568062525784185
GradientRule,0.015625,true,0.1,48,1.0344676332865708
GradientRule,0.0078125,false,0.05773502691896258,24,0.9851271852069542
GradientRule,0.0078125,false,0.040824829046386304,48,1.0046128968392383
GradientRule,0.0078125,true,0.1,24,0.8977818752616652
GradientRule,0.0078125,true,0.1,48,1.014994141134725
GradientRule,0.00390625,false,0.05773502691896258,24,0.8983185283266536
GradientRule,0.00390625,false,0.040824829046386304,48,1.01617146779512
GradientRule,0.00390625,true,0.1,24,0.9715156624732665
GradientRule,0.00390625,true,0.1,48,0.9382100693734468
GradientRule,0.001953125,false,0.05773502691896258,24,1.0449687385472683
GradientRule,0.001953125,false,0.040824829046386304,48,0.9359667204615755
GradientRule,0.001953125,true,0.1,24,1.0019478403771933
GradientRule,0.001953125,true,0.1,48,0.9987076040247999
GradientRule,1.0,false,0.05773502691896258,24,0.6603801763318289
GradientRule,1.0,false,0.040824829046386304,48,0.7287508047592511
GradientRule,1.0,true,0.1,24,1.0919076607489422
GradientRule,1.0,true,0.1,48,2.1626851160526557
GradientRule,0.5,false,0.05773502691896258,24,0.45210957329647966
GradientRule,0.5,false,0.040824829046386304,48,0.6048982567321575
GradientRule,0.5,true,0.1,24,1.0085254610429812
GradientRule,0.5,true,0.1,48,1.6716172417143842
GradientRule,0.25,false,0.05773502691896258,24,0.5121961087041874
GradientRule,0.25,false,0.040824829046386304,48,0.6383034428048424
GradientRule,0.25,true,0.1,24,1.0251916607153158
GradientRule,0.25,true,0.1,48,1.439240740269167
GradientRule,0.125,false,0.05773502691896258,24,0.5428303121656378
GradientRule,0.125,false,0.040824829046386304,48,0.7901919249803246
GradientRule,0.125,true,0.1,24,0.9588224342350029
GradientRule,0.125,true,0.1,48,1.25275069795384
GradientRule,0.0625,false,0.05773502691896258,24,0.7123448755828277
GradientRule,0.0625,false,0.040824829046386304,48,0.8276527341278054
GradientRule,0.0625,true,0.1,24,0.8632284726316668
GradientRule,0.0625,true,0.1,48,1.0983168882237886
GradientRule,0.03125,false,0.05773502691896258,24,0.7665833588598123
GradientRule,0.03125,false,0.040824829046386304,48,0.8536531790176841
GradientRule,0.03125,true,0.1,24,0.9027051157754945
GradientRule,0.03125,true,0.1,48,1.0138120534884432
GradientRule,0.015625,false,0.05773502691896258,24,0.872130967928405
GradientRule,0.015625,false,0.040824829046386304,48,0.9385408541416893
GradientRule,0.015625,true,0.1,24,0.9722803680336625
GradientRule,0.015625,true,0.1,48,1.0447573905853567
GradientRule,0.0078125,false,0.05773502691896258,24,0.8878043721339695
GradientRule,0.0078125,false,0.040824829046386304,48,1.006417001927317
GradientRule,0.0078125,true,0.1,24,0.9913360879442957
GradientRule,0.0078125,true,0.1,48,1.0838839084363137
GradientRule,0.00390625,false,0.05773502691896258,24,0.9545536210079889
GradientRule,0.00390625,false,0.040824829046386304,48,0.9365544435115494
GradientRule,0.00390625,true,0.1,24,1.0372495919861644
GradientRule,0.00390625,true,0.1,48,0.9813298270705066
GradientRule,0.001953125,false,0.05773502691896258,24,0.9281663592777887
GradientRule,0.001953125,false,0.040824829046386304,48,0.9486152315502947
GradientRule,0.001953125,true,0.1,24,0.9870175814579532
GradientRule,0.001953125,true,0.1,48,0.9871097656851027
GradientRule,1.0,false,0.05773502691896258,24,0.6133027431304561
GradientRule,1.0,false,0.040824829046386304,48,0.7018420587940771
GradientRule,1.0,true,0.1,24,1.2089834355209967
GradientRule,1.0,true,0.1,48,1.9296642704220555
GradientRule,0.5,false,0.05773502691896258,24,0.48162399647007065
GradientRule,0.5,false,0.040824829046386304,48,0.633215634058807
GradientRule,0.5,true,0.1,24,1.0138665098781419
GradientRule,0.5,true,0.1,48,1.554719330005608
GradientRule,0.25,false,0.05773502691896258,24,0.46236175474443814
GradientRule,0.25,false,0.040824829046386304,48,0.6517428826358683
GradientRule,0.25,true,0.1,24,1.0519430600084811
GradientRule,0.25,true,0.1,48,1.39777442141547
GradientRule,0.125,false,0.05773502691896258,24,0.5577362658995363
GradientRule,0.125,false,0.040824829046386304,48,0.8021874589276221
GradientRule,0.125,true,0.1,24,0.9688273452714974
GradientRule,0.125,true,0.1,48,1.3486909444730426
GradientRule,0.0625,false,0.05773502691896258,24,0.6475142363110534
GradientRule,0.0625,false,0.040824829046386304,48,0.8170174823384669
GradientRule,0.0625,true,0.1,24,0.996312512926412
GradientRule,0.0625,true,0.1,48,1.0483045072479442
GradientRule,0.03125,false,0.05773502691896258,24,0.8645929493703697
GradientRule,0.03125,false,0.040824829046386304,48,0.9654295005844359
GradientRule,0.03125,true,0.1,24,0.9449135584254187
GradientRule,0.03125,true,0.1,48,0.9888263225409565
GradientRule,0.015625,false,0.05773502691896258,24,0.8377155963374812
GradientRule,0.015625,false,0.040824829046386304,48,0.883443451013451
GradientRule,0.015625,true,0.1,24,0.9916516962273503
GradientRule,0.015625,true,0.1,48,1.0898206545108342
GradientRule,0.0078125,false,0.05773502691896258,24,0.9277060963795549
GradientRule,0.0078125,false,0.040824829046386304,48,0.9826618542604061
GradientRule,0.0078125,true,0.1,24,0.9119766286664956
GradientRule,0.0078125,true,0.1,48,1.00992552723632
GradientRule,0.00390625,false,0.05773502691896258,24,0.9028784877265192
GradientRule,0.00390625,false,0.040824829046386304,48,1.0834510389691678
GradientRule,0.00390625,true,0.1,24,1.0386183056984333
GradientRule,0.00390625,true,0.1,48,1.0238921846237687
GradientRule,0.001953125,false,0.05773502691896258,24,0.8748284249873931
GradientRule,0.001953125,false,0.040824829046386304,48,0.9972727817287269
GradientRule,0.001953125,true,0.1,24,0.9969763164138243
GradientRule,0.001953125,true,0.1,48,0.974747676695654
GradientRule,1.0,false,0.05773502691896258,24,0.6339480280422886
GradientRule,1.0,false,0.040824829046386304,48,0.7251137602109179
GradientRule,1.0,true,0.1,24,1.1294363590179326
GradientRule,1.0,true,0.1,48,2.217021371041372
GradientRule,0.5,false,0.05773502691896258,24,0.4559752296624521
GradientRule,0.5,false,0.040824829046386304,48,0.62865114567231
GradientRule,0.5,true,0.1,24,1.074394788692713
GradientRule,0.5,true,0.1,48,1.4745396316644248
GradientRule,0.25,false,0.05773502691896258,24,0.4942642773435157
GradientRule,0.25,false,0.040824829046386304,48,0.638756336723565
GradientRule,0.25,true,0.1,24,0.8387498996076062
GradientRule,0.25,true,0.1,48,1.4010372846430614
GradientRule,0.125,false,0.05773502691896258,24,0.5770671857375875
GradientRule,0.125,false,0.040824829046386304,48,0.7768631055417804
GradientRule,0.125,true,0.1,24,0.9603460177101839
GradientRule,0.125,true,0.1,48,1.172446853838338
GradientRule,0.0625,false,0.05773502691896258,24,0.6795422644979003
GradientRule,0.0625,false,0.040824829046386304,48,0.7987977239207477
GradientRule,0.0625,true,0.1,24,0.9649316595764418
GradientRule,0.0625,true,0.1,48,1.0110682564032472
GradientRule,0.03125,false,0.05773502691896258,24,0.9007424596647268
GradientRule,0.03125,false,0.040824829046386304,48,0.9394438477226927
GradientRule,0.03125,true,0.1,24,0.9689419514899099
GradientRule,0.03125,true,0.1,48,0.968234420579311
GradientRule,0.015625,false,0.05773502691896258,24,0.861912659566995
GradientRule,0.015625,false,0.040824829046386304,48,0.9229368885418814
GradientRule,0.015625,true,0.1,24,1.0256912135053118
GradientRule,0.015625,true,0.1,48,1.0225340834282448
GradientRule,0.0078125,false,0.05773502691896258,24,0.8656789093461057
GradientRule,0.0078125,false,0.040824829046386304,48,0.9393871719903087
GradientRule,0.0078125,true,0.1,24,1.0098557893993603
GradientRule,0.0078125,true,0.1,48,1.006324053057968
GradientRule,0.00390625,false,0.05773502691896258,24,0.9083108446322993
GradientRule,0.00390625,false,0.040824829046386304,48,0.961737992590227
GradientRule,0.00390625,true,0.1,24,0.9608288203360313
GradientRule,0.00390625,true,0.1,48,0.9787939158740286
GradientRule,0.001953125,false,0.05773502691896258,24,0.923380398824667
GradientRule,0.001953125,false,0.040824829046386304,48,0.9801051755033294
GradientRule,0.001953125,true,0.1,24,0.9128787596886943
GradientRule,0.001953125,true,0.1,48,1.0203700523493227
GradientRule,1.0,false,0.05773502691896258,24,0.61870440626284
GradientRule,1.0,false,0.040824829046386304,48,0.743205405057144
GradientRule,1.0,true,0.1,24,1.149325297292719
GradientRule,1.0,true,0.1,48,2.0417386247015537
GradientRule,0.5,false,0.05773502691896258,24,0.4593391063437442
GradientRule,0.5,false,0.040824829046386304,48,0.5939461532927878
GradientRule,0.5,true,0.1,24,0.9890111877644683
GradientRule,0.5,true,0.1,48,1.6549417279920893
GradientRule,0.25,false,0.05773502691896258,24,0.4901077905850445
GradientRule,0.25,false,0.040824829046386304,48,0.5933341023871853
GradientRule,0.25,true,0.1,24,0.9232263425268374
GradientRule,0.25,true,0.1,48,1.28954378638063
GradientRule,0.125,false,0.05773502691896258,24,0.5385637532831289
GradientRule,0.125,false,0.040824829046386304,48,0.7250828492834874
GradientRule,0.125,true,0.1,24,0.9703407688393576
GradientRule,0.125,true,0.1,48,1.226706353008329
GradientRule,0.0625,false,0.05773502691896258,24,0.6995194255550149
GradientRule,0.0625,false,0.040824829046386304,48,0.7905534789075668
GradientRule,0.0625,true,0.1,24,0.8895211994552921
GradientRule,0.0625,true,0.1,48,1.0524717685692517
GradientRule,0.03125,false,0.05773502691896258,24,0.775291572573936
GradientRule,0.03125,false,0.040824829046386304,48,0.837894942944715
GradientRule,0.03125,true,0.1,24,1.1053464207837105
GradientRule,0.03125,true,0.1,48,1.0823820238015005
GradientRule,0.015625,false,0.05773502691896258,24,0.9580922385495961
GradientRule,0.015625,false,0.040824829046386304,48,1.0155201856377887
GradientRule,0.015625,true,0.1,24,0.9270358225944619
GradientRule,0.015625,true,0.1,48,1.0688420481173158
GradientRule,0.0078125,false,0.05773502691896258,24,0.9257827589486357
GradientRule,0.0078125,false,0.040824829046386304,48,0.954442854071015
GradientRule,0.0078125,true,0.1,24,0.9782643689715732
GradientRule,0.0078125,true,0.1,48,1.059111279497719
GradientRule,0.00390625,false,0.05773502691896258,24,0.8374756451381791
