filter,sparse_input,beta_scaling,beta,dim,mse
BlockSF,false,false,0.1,32,0.28786318721142146
DiagSF,false,false,0.1,128,2.753254531424247e176
FullSF,false,false,0.1,16,0.1700414652542586
DiagSF,false,true,0.035355339059327376,64,0.758133724645914
FullSF,false,true,0.07071067811865475,16,0.3236011068661135
BlockSF,false,true,0.05,32,0.5237852450154263
DiagSF,false,false,0.1,256,3.5008314043150225e48
BlockSF,false,false,0.1,64,0.2660628745736607
FullSF,false,false,0.1,32,0.2812286482459303
DiagSF,false,true,0.025,128,0.8545764779665268
FullSF,false,true,0.05,32,0.45268176113999586
BlockSF,false,true,0.035355339059327376,64,0.6833747311324091
DiagSF,false,false,0.1,512,NaN
DiagSF,false,true,0.017677669529663688,256,2.6644278579430625e18
BlockSF,false,false,0.1,128,0.47766255069831426
FullSF,false,false,0.1,64,0.21870744263246947
BlockSF,false,true,0.025,128,0.809588645402649
FullSF,false,true,0.035355339059327376,64,0.5645616720336425
DiagSF,false,false,0.1,1024,3.554932351918983e40
BlockSF,false,false,0.1,256,NaN
DiagSF,false,true,0.0125,512,4.5302625978433636e85
FullSF,false,false,0.1,128,0.38818667501994797
BlockSF,false,true,0.017677669529663688,256,0.877667906018173
BlockSF,false,false,0.1,512,NaN
DiagSF,false,true,0.008838834764831844,1024,1.135013931962309e38
FullSF,false,true,0.025,128,0.7669125318467058
BlockSF,false,true,0.0125,512,2.0544302237607668e24
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
BlockSF,false,true,0.008838834764831844,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.8243387685798697
DiagSF,false,false,0.1,8,0.2134098308200259
DiagSF,false,false,0.1,16,0.3557987561956637
DiagSF,false,true,0.1,8,0.3135685932538791
DiagSF,false,false,0.1,32,0.3678937715603584
DiagSF,false,true,0.07071067811865475,16,0.3934870253249724
BlockSF,false,false,0.1,8,0.16672271553770043
BlockSF,false,true,0.1,8,0.16372212361412594
DiagSF,false,false,0.1,64,0.5990232936394374
DiagSF,false,true,0.05,32,0.5865751068073412
BlockSF,false,false,0.1,16,0.26177167596703294
FullSF,false,false,0.1,8,0.17695606432212463
FullSF,false,true,0.1,8,0.18036905869348005
BlockSF,false,true,0.07071067811865475,16,0.38028902740327636
DiagSF,false,false,0.1,128,6.283775488236957e74
BlockSF,false,false,0.1,32,0.33169957435668074
FullSF,false,false,0.1,16,0.16183386176618925
DiagSF,false,true,0.035355339059327376,64,0.7654510554047483
FullSF,false,true,0.07071067811865475,16,0.3337266218178726
BlockSF,false,true,0.05,32,0.4745361480221355
DiagSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,64,0.3009176665592364
FullSF,false,false,0.1,32,0.16835617788576143
DiagSF,false,true,0.025,128,0.8835534777068038
FullSF,false,true,0.05,32,0.5191861367092776
BlockSF,false,true,0.035355339059327376,64,0.6609703835598744
DiagSF,false,true,0.017677669529663688,256,0.9718300309379106
BlockSF,false,false,0.1,128,0.37906404791581916
DiagSF,false,false,0.1,512,9.674117856936573e37
FullSF,false,false,0.1,64,0.30103447869417566
BlockSF,false,true,0.025,128,0.850621573048091
FullSF,false,true,0.035355339059327376,64,0.6406244149363598
BlockSF,false,false,0.1,256,NaN
DiagSF,false,false,0.1,1024,Inf
DiagSF,false,true,0.0125,512,3.1377285594659336e53
FullSF,false,false,0.1,128,0.3065561319626694
BlockSF,false,true,0.017677669529663688,256,0.9068382420184602
FullSF,false,true,0.025,128,0.7378111636103848
DiagSF,false,true,0.008838834764831844,1024,9.028734972433113e36
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,7.104290213686204e47
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.8439779299940411
BlockSF,false,true,0.008838834764831844,1024,4.749042523890576e41
DiagSF,false,false,0.1,8,0.2845613627428811
DiagSF,false,false,0.1,16,0.3137417346049756
DiagSF,false,true,0.1,8,0.24520853087249542
DiagSF,false,false,0.1,32,0.39783248067205645
BlockSF,false,false,0.1,8,0.18111109228110658
DiagSF,false,true,0.07071067811865475,16,0.4304445806807283
BlockSF,false,true,0.1,8,0.23373785250385246
DiagSF,false,false,0.1,64,0.4838723741516814
BlockSF,false,false,0.1,16,0.21172395154540347
DiagSF,false,true,0.05,32,0.6150320064742454
FullSF,false,false,0.1,8,0.18690388912989633
FullSF,false,true,0.1,8,0.25834907135209273
BlockSF,false,true,0.07071067811865475,16,0.2993888862370822
DiagSF,false,false,0.1,128,2.4154348234595874e216
BlockSF,false,false,0.1,32,0.36783718137756216
DiagSF,false,true,0.035355339059327376,64,0.7869042114323741
FullSF,false,false,0.1,16,0.2884461089885196
FullSF,false,true,0.07071067811865475,16,0.3317881151731798
BlockSF,false,true,0.05,32,0.5442357791515384
DiagSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,64,0.25606971535269246
FullSF,false,false,0.1,32,0.2900816454309766
DiagSF,false,true,0.025,128,0.8660384095622664
FullSF,false,true,0.05,32,0.538782765465029
BlockSF,false,true,0.035355339059327376,64,0.6780728190292602
DiagSF,false,true,0.017677669529663688,256,1.202331734389801e23
DiagSF,false,false,0.1,512,NaN
BlockSF,false,false,0.1,128,0.32754228569193683
FullSF,false,false,0.1,64,0.1547038086955341
BlockSF,false,true,0.025,128,0.765933728573591
FullSF,false,true,0.035355339059327376,64,0.6151444586912536
BlockSF,false,false,0.1,256,NaN
DiagSF,false,false,0.1,1024,NaN
DiagSF,false,true,0.0125,512,2.044846965855045e59
FullSF,false,false,0.1,128,0.17387093245516086
BlockSF,false,true,0.017677669529663688,256,0.8534088591527192
DiagSF,false,true,0.008838834764831844,1024,5.144527321237147e78
FullSF,false,true,0.025,128,0.7829864112075451
BlockSF,false,false,0.1,512,3.379699279428102e42
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,6.59821677336154e80
BlockSF,false,true,0.008838834764831844,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.8345592247212714
DiagSF,false,false,0.1,8,0.3154539903153985
DiagSF,false,false,0.1,16,0.2797580042821793
DiagSF,false,true,0.1,8,0.34366910465543343
DiagSF,false,false,0.1,32,0.4120730583879151
DiagSF,false,true,0.07071067811865475,16,0.5091607136831428
BlockSF,false,false,0.1,8,0.19230165188830306
BlockSF,false,true,0.1,8,0.21553538083602747
DiagSF,false,false,0.1,64,0.46082153450070157
BlockSF,false,false,0.1,16,0.22980117353773233
DiagSF,false,true,0.05,32,0.5885733724881461
FullSF,false,false,0.1,8,0.17317479669413122
FullSF,false,true,0.1,8,0.1984904774788344
BlockSF,false,true,0.07071067811865475,16,0.3349745028713594
DiagSF,false,false,0.1,128,0.6120235499840379
BlockSF,false,false,0.1,32,0.26834781653246553
FullSF,false,false,0.1,16,0.26535333355579427
DiagSF,false,true,0.035355339059327376,64,0.76840150356668
FullSF,false,true,0.07071067811865475,16,0.32558191216896604
BlockSF,false,true,0.05,32,0.5058536369680752
DiagSF,false,false,0.1,256,Inf
BlockSF,false,false,0.1,64,0.35815253897480914
FullSF,false,false,0.1,32,0.31821967920417116
DiagSF,false,true,0.025,128,0.894268685468677
FullSF,false,true,0.05,32,0.5011228053310779
BlockSF,false,true,0.035355339059327376,64,0.6980319942804185
DiagSF,false,true,0.017677669529663688,256,0.9287470782155084
BlockSF,false,false,0.1,128,NaN
DiagSF,false,false,0.1,512,NaN
FullSF,false,false,0.1,64,0.23771304374035457
BlockSF,false,true,0.025,128,0.7744226164386471
FullSF,false,true,0.035355339059327376,64,0.6147550432949817
BlockSF,false,false,0.1,256,NaN
DiagSF,false,false,0.1,1024,NaN
DiagSF,false,true,0.0125,512,3.4978669659461876e28
FullSF,false,false,0.1,128,0.285126154379535
BlockSF,false,true,0.017677669529663688,256,0.8737496596529911
FullSF,false,true,0.025,128,0.7295577905168596
DiagSF,false,true,0.008838834764831844,1024,1.068862381972987e78
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,1.6208189122535447e30
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
BlockSF,false,true,0.008838834764831844,1024,2.3454457853404313e41
FullSF,false,true,0.017677669529663688,256,0.8706040563598565
DiagSF,false,false,0.1,8,0.3072603079382135
DiagSF,false,false,0.1,16,0.359023111218728
DiagSF,false,true,0.1,8,0.23474153266298864
DiagSF,false,false,0.1,32,0.4379585316154707
DiagSF,false,true,0.07071067811865475,16,0.536366856320429
BlockSF,false,false,0.1,8,0.21204617538403112
BlockSF,false,true,0.1,8,0.231868295630857
DiagSF,false,false,0.1,64,0.5266778617800548
DiagSF,false,true,0.05,32,0.6303197742397652
BlockSF,false,false,0.1,16,0.27342388855708327
FullSF,false,false,0.1,8,0.20335071075054464
FullSF,false,true,0.1,8,0.26397770957866346
BlockSF,false,true,0.07071067811865475,16,0.3463442592082122
DiagSF,false,false,0.1,128,NaN
BlockSF,false,false,0.1,32,0.35671661859750803
DiagSF,false,true,0.035355339059327376,64,0.7333482557975745
FullSF,false,false,0.1,16,0.23528139192718742
FullSF,false,true,0.07071067811865475,16,0.31368657550225737
BlockSF,false,true,0.05,32,0.5342806826758502
DiagSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,64,0.34554063871664414
FullSF,false,false,0.1,32,0.2505568372762313
DiagSF,false,true,0.025,128,0.8661147805475234
FullSF,false,true,0.05,32,0.4827830619969921
BlockSF,false,true,0.035355339059327376,64,0.7107145180095521
DiagSF,false,true,0.017677669529663688,256,5.808989069979722e74
BlockSF,false,false,0.1,128,0.30693573013615477
DiagSF,false,false,0.1,512,NaN
FullSF,false,false,0.1,64,0.32690426644959175
BlockSF,false,true,0.025,128,0.7556631796506109
FullSF,false,true,0.035355339059327376,64,0.6408036545524249
DiagSF,false,false,0.1,1024,NaN
BlockSF,false,false,0.1,256,NaN
DiagSF,false,true,0.0125,512,9.562041437681812e48
FullSF,false,false,0.1,128,0.35776792553534353
BlockSF,false,true,0.017677669529663688,256,0.8659331665927887
DiagSF,false,true,0.008838834764831844,1024,NaN
FullSF,false,true,0.025,128,0.7356646925100994
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
BlockSF,false,true,0.008838834764831844,1024,1.5208399510318944e204
FullSF,false,true,0.017677669529663688,256,0.8417012293809494
DiagSF,false,false,0.1,8,0.2984640888029816
DiagSF,false,false,0.1,16,0.3114841951330396
DiagSF,false,true,0.1,8,0.2817061152664858
DiagSF,false,false,0.1,32,0.3746932676501115
DiagSF,false,true,0.07071067811865475,16,0.4227313789333771
BlockSF,false,false,0.1,8,0.1707299690797854
BlockSF,false,true,0.1,8,0.17686894954439134
DiagSF,false,false,0.1,64,0.5077589270360129
DiagSF,false,true,0.05,32,0.5882683843320761
BlockSF,false,false,0.1,16,0.24048979676594143
FullSF,false,false,0.1,8,0.24296563717148023
FullSF,false,true,0.1,8,0.21554402067636633
BlockSF,false,true,0.07071067811865475,16,0.39333360695417824
DiagSF,false,false,0.1,128,NaN
BlockSF,false,false,0.1,32,0.24116587518587715
FullSF,false,false,0.1,16,0.2735219150822357
DiagSF,false,true,0.035355339059327376,64,0.7408861072694235
FullSF,false,true,0.07071067811865475,16,0.38539700982488934
BlockSF,false,true,0.05,32,0.5518993320589578
DiagSF,false,false,0.1,256,4.775069034181282e187
BlockSF,false,false,0.1,64,0.31141312046473485
FullSF,false,false,0.1,32,0.26481913837125565
DiagSF,false,true,0.025,128,0.8775559839954307
FullSF,false,true,0.05,32,0.41825174720810027
BlockSF,false,true,0.035355339059327376,64,0.6195101581018467
DiagSF,false,true,0.017677669529663688,256,1.0848478130161565e44
BlockSF,false,false,0.1,128,1.1679716652752158e253
DiagSF,false,false,0.1,512,3.0007445985050245e75
FullSF,false,false,0.1,64,0.28130243886189554
BlockSF,false,true,0.025,128,0.8088602755774624
FullSF,false,true,0.035355339059327376,64,0.6138906410472793
DiagSF,false,false,0.1,1024,NaN
BlockSF,false,false,0.1,256,NaN
DiagSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,128,NaN
BlockSF,false,true,0.017677669529663688,256,0.8965604868252861
DiagSF,false,true,0.008838834764831844,1024,3.5111732963669575e65
FullSF,false,true,0.025,128,0.79201895465836
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,Inf
BlockSF,false,true,0.008838834764831844,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.8257518566797794
DiagSF,false,false,0.1,8,0.285824067471082
DiagSF,false,false,0.1,16,0.28644250449826414
DiagSF,false,true,0.1,8,0.28801035713698103
DiagSF,false,false,0.1,32,0.5255787762877707
DiagSF,false,true,0.07071067811865475,16,0.40210888536703576
BlockSF,false,false,0.1,8,0.21609221284975264
BlockSF,false,true,0.1,8,0.17217709125919084
DiagSF,false,false,0.1,64,0.5775343856568976
DiagSF,false,true,0.05,32,0.7333536548165577
BlockSF,false,false,0.1,16,0.274566627200075
FullSF,false,false,0.1,8,0.17526198313231475
FullSF,false,true,0.1,8,0.19446533329184124
BlockSF,false,true,0.07071067811865475,16,0.37783624033338276
DiagSF,false,false,0.1,128,NaN
BlockSF,false,false,0.1,32,0.22708323477211848
FullSF,false,false,0.1,16,0.2035779580196292
DiagSF,false,true,0.035355339059327376,64,0.7823654875534104
FullSF,false,true,0.07071067811865475,16,0.30623965191348124
BlockSF,false,true,0.05,32,0.48767863031060155
DiagSF,false,false,0.1,256,NaN
FullSF,false,false,0.1,32,0.19456993168367406
BlockSF,false,false,0.1,64,0.31304258042614175
DiagSF,false,true,0.025,128,0.8751941560548798
FullSF,false,true,0.05,32,0.45896314120503406
BlockSF,false,true,0.035355339059327376,64,0.69639924558939
DiagSF,false,true,0.017677669529663688,256,0.9539156396689951
BlockSF,false,false,0.1,128,NaN
DiagSF,false,false,0.1,512,NaN
FullSF,false,false,0.1,64,0.2099075426491829
BlockSF,false,true,0.025,128,0.8507896446021871
FullSF,false,true,0.035355339059327376,64,0.6557002844358271
DiagSF,false,false,0.1,1024,1.739396045061413e61
BlockSF,false,false,0.1,256,NaN
DiagSF,false,true,0.0125,512,1.2280567863550117e131
FullSF,false,false,0.1,128,0.4225288252437876
BlockSF,false,true,0.017677669529663688,256,0.8523074830740132
DiagSF,false,true,0.008838834764831844,1024,3.821137349875283e69
FullSF,false,true,0.025,128,0.7116363292350006
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
BlockSF,false,true,0.008838834764831844,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.8858480882143233
DiagSF,false,false,0.1,8,0.2849408997183197
DiagSF,false,false,0.1,16,0.3147346682824122
DiagSF,false,true,0.1,8,0.2602558421156581
DiagSF,false,false,0.1,32,0.4258448197267645
DiagSF,false,true,0.07071067811865475,16,0.48249533933001004
BlockSF,false,false,0.1,8,0.21390650663630423
BlockSF,false,true,0.1,8,0.20325344931713762
DiagSF,false,false,0.1,64,0.457375772488204
DiagSF,false,true,0.05,32,0.6069680261485603
BlockSF,false,false,0.1,16,0.18364105416563592
FullSF,false,false,0.1,8,0.20947894971050268
FullSF,false,true,0.1,8,0.18748936685065934
BlockSF,false,true,0.07071067811865475,16,0.3552789515496119
DiagSF,false,false,0.1,128,1.4934865816842717e50
BlockSF,false,false,0.1,32,0.2669610141086276
FullSF,false,false,0.1,16,0.23303043184265038
DiagSF,false,true,0.035355339059327376,64,0.7490377421995323
FullSF,false,true,0.07071067811865475,16,0.3278383969370676
BlockSF,false,true,0.05,32,0.5243729239173268
DiagSF,false,false,0.1,256,9.499372024013247e43
BlockSF,false,false,0.1,64,0.36612236713326884
FullSF,false,false,0.1,32,0.21146813584563587
DiagSF,false,true,0.025,128,0.8743071076579745
FullSF,false,true,0.05,32,0.4111833884098395
BlockSF,false,true,0.035355339059327376,64,0.676918331310814
DiagSF,false,true,0.017677669529663688,256,0.9904075332960988
BlockSF,false,false,0.1,128,0.3225555125314277
DiagSF,false,false,0.1,512,NaN
FullSF,false,false,0.1,64,0.2603074042362278
BlockSF,false,true,0.025,128,0.781938435507214
FullSF,false,true,0.035355339059327376,64,0.6501511078074117
BlockSF,false,false,0.1,256,NaN
DiagSF,false,false,0.1,1024,NaN
DiagSF,false,true,0.0125,512,5.642573925491474e31
FullSF,false,false,0.1,128,NaN
BlockSF,false,true,0.017677669529663688,256,0.9032359644575702
FullSF,false,true,0.025,128,0.7687753663030247
DiagSF,false,true,0.008838834764831844,1024,2.3415522286131358e32
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.8562235666788809
BlockSF,false,true,0.008838834764831844,1024,1.9364497103018917e58
DiagSF,false,false,0.1,8,0.33430477992164676
DiagSF,false,false,0.1,16,0.26690846898100395
DiagSF,false,true,0.1,8,0.24167488053351358
DiagSF,false,false,0.1,32,0.4211048159831004
DiagSF,false,true,0.07071067811865475,16,0.44730130088298425
BlockSF,false,false,0.1,8,0.206565793449162
BlockSF,false,true,0.1,8,0.20180468355974837
DiagSF,false,false,0.1,64,0.5082646585558341
DiagSF,false,true,0.05,32,0.6494575503468003
BlockSF,false,false,0.1,16,0.2634738514952564
FullSF,false,false,0.1,8,0.13769226887146424
FullSF,false,true,0.1,8,0.21831654262198358
BlockSF,false,true,0.07071067811865475,16,0.35492278912904673
DiagSF,false,false,0.1,128,0.6180331162401601
BlockSF,false,false,0.1,32,0.41966886255680597
FullSF,false,false,0.1,16,0.17631322402188473
DiagSF,false,true,0.035355339059327376,64,0.8036385937304531
FullSF,false,true,0.07071067811865475,16,0.27813975577522043
BlockSF,false,true,0.05,32,0.49830724367268797
DiagSF,false,false,0.1,256,5.235683256274351e50
BlockSF,false,false,0.1,64,0.2697663743676304
FullSF,false,false,0.1,32,0.3042127385532339
DiagSF,false,true,0.025,128,0.8554392686139676
FullSF,false,true,0.05,32,0.5092086847005755
BlockSF,false,true,0.035355339059327376,64,0.7304614840029143
DiagSF,false,true,0.017677669529663688,256,0.9838643770671299
BlockSF,false,false,0.1,128,NaN
DiagSF,false,false,0.1,512,5.751550853314251e100
FullSF,false,false,0.1,64,0.2838560847333193
BlockSF,false,true,0.025,128,0.7783700068865209
FullSF,false,true,0.035355339059327376,64,0.6099506616179305
BlockSF,false,false,0.1,256,Inf
DiagSF,false,false,0.1,1024,1.2012343560865579e210
DiagSF,false,true,0.0125,512,1.264552355535131e132
FullSF,false,false,0.1,128,NaN
BlockSF,false,true,0.017677669529663688,256,0.8974444169165184
DiagSF,false,true,0.008838834764831844,1024,1.5008767771399266e14
FullSF,false,true,0.025,128,0.7402389217408367
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,Inf
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
BlockSF,false,true,0.008838834764831844,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.883189782131462
DiagSF,false,false,0.1,8,0.3107254785102847
DiagSF,false,false,0.1,16,0.24789783677780702
DiagSF,false,true,0.1,8,0.2788864462502851
DiagSF,false,false,0.1,32,0.3339270362551626
DiagSF,false,true,0.07071067811865475,16,0.4397159601383829
BlockSF,false,false,0.1,8,0.23126406774587432
BlockSF,false,true,0.1,8,0.1723147998902463
DiagSF,false,false,0.1,64,0.5286200161301614
DiagSF,false,true,0.05,32,0.5571059843204675
BlockSF,false,false,0.1,16,0.18585527276350636
FullSF,false,false,0.1,8,0.19171728891375991
FullSF,false,true,0.1,8,0.18282121053819464
BlockSF,false,true,0.07071067811865475,16,0.35534660427033965
