filter,sparse_input,beta,dim,mse
BlockSF,true,0.1,360,0.8964110651999381
DiagSF,true,0.1,1448,0.9849002728827261
FullSF,false,0.02085144140570748,184,0.7240709482887213
BlockSF,false,0.010482848367219183,728,0.9042674014518701
FullSF,true,0.1,184,0.893496897506581
BlockSF,true,0.1,728,0.9468556480591958
DiagSF,false,0.030151134457776365,88,0.6343390535915279
DiagSF,true,0.1,88,0.8796611225067152
DiagSF,false,0.02085144140570748,184,0.7751917596829612
DiagSF,true,0.1,184,0.8931306751886552
BlockSF,false,0.030151134457776365,88,0.6160357162853977
DiagSF,false,0.014907119849998597,360,0.8210180296546263
BlockSF,true,0.1,88,0.754897843465823
DiagSF,true,0.1,360,0.897911801564064
BlockSF,false,0.02085144140570748,184,0.7584652671048262
DiagSF,false,0.010482848367219183,728,0.8904782972333755
FullSF,false,0.030151134457776365,88,0.6131860602992927
DiagSF,true,0.1,728,0.9481330094278206
BlockSF,true,0.1,184,0.8655075418257275
FullSF,true,0.1,88,0.7571044642053926
BlockSF,false,0.014907119849998597,360,0.8510410044378092
DiagSF,false,0.007432941462471664,1448,0.9382302467834067
BlockSF,true,0.1,360,0.8992375152624577
DiagSF,true,0.1,1448,0.9831261205334058
FullSF,false,0.02085144140570748,184,0.7153483169953283
BlockSF,false,0.010482848367219183,728,0.9050259557726162
FullSF,true,0.1,184,0.8883501222903245
BlockSF,true,0.1,728,0.9556921944594798
DiagSF,false,0.030151134457776365,88,0.6458714805009341
DiagSF,true,0.1,88,0.8745484112056281
DiagSF,false,0.02085144140570748,184,0.7462631448742043
DiagSF,true,0.1,184,0.9031352768026093
BlockSF,false,0.030151134457776365,88,0.6231781237790086
DiagSF,false,0.014907119849998597,360,0.8505443771857122
BlockSF,true,0.1,88,0.7874473532676283
DiagSF,true,0.1,360,0.9039121565721353
BlockSF,false,0.02085144140570748,184,0.7713568944648541
DiagSF,false,0.010482848367219183,728,0.921953844326337
FullSF,false,0.030151134457776365,88,0.6108246691724973
BlockSF,true,0.1,184,0.8836947512021106
DiagSF,true,0.1,728,0.9378595432285485
FullSF,true,0.1,88,0.7494222383506789
BlockSF,false,0.014907119849998597,360,0.832336179154111
DiagSF,false,0.007432941462471664,1448,0.9371899722735411
BlockSF,true,0.1,360,0.8866810150994037
DiagSF,true,0.1,1448,0.9877978192232836
FullSF,false,0.02085144140570748,184,0.735407546312349
BlockSF,false,0.010482848367219183,728,0.9064416101116276
FullSF,true,0.1,184,0.8686624685197193
BlockSF,true,0.1,728,0.9315508446825036
DiagSF,false,0.030151134457776365,88,0.6328066100512729
DiagSF,true,0.1,88,0.8938899622980913
DiagSF,false,0.02085144140570748,184,0.7773036813162127
DiagSF,true,0.1,184,0.9391788328200114
BlockSF,false,0.030151134457776365,88,0.621364665874777
DiagSF,false,0.014907119849998597,360,0.8384087528661239
BlockSF,true,0.1,88,0.7507944071805506
DiagSF,true,0.1,360,0.918488010986944
BlockSF,false,0.02085144140570748,184,0.7451469775457595
DiagSF,false,0.010482848367219183,728,0.8972750945083676
FullSF,false,0.030151134457776365,88,0.6222888637366061
BlockSF,true,0.1,184,0.9097293434869028
DiagSF,true,0.1,728,0.9536691355057432
FullSF,true,0.1,88,0.7512393275217166
BlockSF,false,0.014907119849998597,360,0.8511217065756375
DiagSF,false,0.007432941462471664,1448,0.9502923402203419
BlockSF,true,0.1,360,0.884979678640601
DiagSF,true,0.1,1448,0.9681002730887172
FullSF,false,0.02085144140570748,184,0.7268187543927855
BlockSF,false,0.010482848367219183,728,0.9041512140444703
FullSF,true,0.1,184,0.8546918986051135
BlockSF,true,0.1,728,0.9470741004971277
DiagSF,false,0.030151134457776365,88,0.6390591325988243
DiagSF,true,0.1,88,0.8766455278561572
DiagSF,false,0.02085144140570748,184,0.7627466587696091
DiagSF,true,0.1,184,0.9525786073638118
BlockSF,false,0.030151134457776365,88,0.6228092491015659
DiagSF,false,0.014907119849998597,360,0.8304959003140563
BlockSF,true,0.1,88,0.8211115290044728
DiagSF,true,0.1,360,0.9125543990267485
BlockSF,false,0.02085144140570748,184,0.7390570767619302
DiagSF,false,0.010482848367219183,728,0.9170898002783
FullSF,false,0.030151134457776365,88,0.6262107000682898
DiagSF,true,0.1,728,0.9496477914285462
BlockSF,true,0.1,184,0.8782306543752028
FullSF,true,0.1,88,0.7855777514144735
BlockSF,false,0.014907119849998597,360,0.8248881300328649
DiagSF,false,0.007432941462471664,1448,0.940804476375184
BlockSF,true,0.1,360,0.898435846033775
DiagSF,true,0.1,1448,0.9778295310242456
FullSF,false,0.02085144140570748,184,0.7429395401553458
BlockSF,false,0.010482848367219183,728,0.8933797268589413
FullSF,true,0.1,184,0.869568452378416
BlockSF,true,0.1,728,0.9459269646722245
DiagSF,false,0.030151134457776365,88,0.6609964383122638
DiagSF,true,0.1,88,0.8505948933359144
DiagSF,false,0.02085144140570748,184,0.7469362509893995
DiagSF,true,0.1,184,0.940407643520463
BlockSF,false,0.030151134457776365,88,0.61089770396626
DiagSF,false,0.014907119849998597,360,0.8351761883064038
BlockSF,true,0.1,88,0.7750819863375634
DiagSF,true,0.1,360,0.8916234948580272
BlockSF,false,0.02085144140570748,184,0.7696884439080488
DiagSF,false,0.010482848367219183,728,0.8974417942507703
FullSF,false,0.030151134457776365,88,0.6268873530033817
BlockSF,true,0.1,184,0.879118889089498
DiagSF,true,0.1,728,0.9461485944458732
FullSF,true,0.1,88,0.8184817196362728
BlockSF,false,0.014907119849998597,360,0.8375260937472152
DiagSF,false,0.007432941462471664,1448,0.933150620038457
BlockSF,true,0.1,360,0.8985123281013533
DiagSF,true,0.1,1448,0.9822497441336443
FullSF,false,0.02085144140570748,184,0.7500347440826178
BlockSF,false,0.010482848367219183,728,0.8986605542504982
FullSF,true,0.1,184,0.8521973625577994
BlockSF,true,0.1,728,0.9493775914135086
DiagSF,false,0.030151134457776365,88,0.6416383900306297
DiagSF,true,0.1,88,0.8361375259564499
DiagSF,false,0.02085144140570748,184,0.7587006003043893
DiagSF,true,0.1,184,0.9280525993672817
BlockSF,false,0.030151134457776365,88,0.6425303810795451
DiagSF,false,0.014907119849998597,360,0.8159267979975563
BlockSF,true,0.1,88,0.7752260236888042
DiagSF,true,0.1,360,0.9003619734864744
BlockSF,false,0.02085144140570748,184,0.7547627232433135
DiagSF,false,0.010482848367219183,728,0.8925933637341211
FullSF,false,0.030151134457776365,88,0.6197140734311853
BlockSF,true,0.1,184,0.8879020324158154
DiagSF,true,0.1,728,0.9341233664077443
FullSF,true,0.1,88,0.7680136508940734
BlockSF,false,0.014907119849998597,360,0.8439930141850998
DiagSF,false,0.007432941462471664,1448,0.9418840050091478
BlockSF,true,0.1,360,0.8929798514877644
DiagSF,true,0.1,1448,0.9744528192953152
FullSF,false,0.02085144140570748,184,0.7502741871509204
BlockSF,false,0.010482848367219183,728,0.9110171358674685
FullSF,true,0.1,184,0.884043259850942
BlockSF,true,0.1,728,0.9484025462279432
DiagSF,false,0.030151134457776365,88,0.631165872690063
DiagSF,true,0.1,88,0.9233312333736264
DiagSF,false,0.02085144140570748,184,0.7582437540756743
DiagSF,true,0.1,184,0.8921528393173183
BlockSF,false,0.030151134457776365,88,0.6096585263757817
DiagSF,false,0.014907119849998597,360,0.8445526784313981
BlockSF,true,0.1,88,0.7686011119972187
DiagSF,true,0.1,360,0.8888109480644586
BlockSF,false,0.02085144140570748,184,0.779725105105546
DiagSF,false,0.010482848367219183,728,0.8975594429797976
FullSF,false,0.030151134457776365,88,0.6324694451992859
DiagSF,true,0.1,728,0.9503957679458549
BlockSF,true,0.1,184,0.8570817660449805
FullSF,true,0.1,88,0.7942318574030076
BlockSF,false,0.014907119849998597,360,0.850414487737948
DiagSF,false,0.007432941462471664,1448,0.9498880391871289
BlockSF,true,0.1,360,0.920420799551179
DiagSF,true,0.1,1448,0.9729857459660008
FullSF,false,0.02085144140570748,184,0.7335695917988403
BlockSF,false,0.010482848367219183,728,0.899143532451501
FullSF,true,0.1,184,0.8524658303377173
BlockSF,true,0.1,728,0.9370361471134195
DiagSF,false,0.030151134457776365,88,0.6631571668232547
DiagSF,true,0.1,88,0.9088288152405911
DiagSF,false,0.02085144140570748,184,0.7668525183108823
DiagSF,true,0.1,184,0.8789233791170652
BlockSF,false,0.030151134457776365,88,0.6361367788876902
DiagSF,false,0.014907119849998597,360,0.8336671194834114
BlockSF,true,0.1,88,0.8215509551220719
DiagSF,true,0.1,360,0.8881697955358983
BlockSF,false,0.02085144140570748,184,0.7436602524251751
DiagSF,false,0.010482848367219183,728,0.9062865901719986
FullSF,false,0.030151134457776365,88,0.6316476567434768
BlockSF,true,0.1,184,0.854510037930324
DiagSF,true,0.1,728,0.9349824248597016
FullSF,true,0.1,88,0.7792474558075895
BlockSF,false,0.014907119849998597,360,0.8537882643933515
DiagSF,false,0.007432941462471664,1448,0.9462644872399718
BlockSF,true,0.1,360,0.8966094740671053
DiagSF,true,0.1,1448,0.9745083375712306
FullSF,false,0.02085144140570748,184,0.7380471361878509
BlockSF,false,0.010482848367219183,728,0.9253461311630846
FullSF,true,0.1,184,0.8727797343502036
BlockSF,true,0.1,728,0.9318272653448441
DiagSF,false,0.030151134457776365,88,0.6662206461107821
DiagSF,true,0.1,88,0.8828654672973018
DiagSF,false,0.02085144140570748,184,0.7483489894452413
BlockSF,false,0.030151134457776365,88,0.6141998378479114
DiagSF,true,0.1,184,0.8884546723695717
DiagSF,false,0.014907119849998597,360,0.8577722420097038
BlockSF,true,0.1,88,0.8014795023511835
FullSF,false,0.030151134457776365,88,0.6491106349382595
BlockSF,false,0.02085144140570748,184,0.7667331949164593
DiagSF,false,0.010482848367219183,728,0.8992905994564295
FullSF,true,0.1,88,0.8059732373470492
DiagSF,true,0.1,360,0.8969799421729545
DiagSF,false,0.007432941462471664,1448,0.9420957365954963
BlockSF,true,0.1,184,0.8724629563651523
BlockSF,false,0.014907119849998597,360,0.8214632647032181
DiagSF,false,0.030151134457776365,88,0.6380276773058369
DiagSF,true,0.1,88,0.8729752559112454
DiagSF,false,0.02085144140570748,184,0.7419754245839298
DiagSF,true,0.1,184,0.9146560249845374
BlockSF,false,0.030151134457776365,88,0.6731886753486575
DiagSF,false,0.014907119849998597,360,0.8203870774052873
BlockSF,true,0.1,88,0.7459261350257124
DiagSF,true,0.1,360,0.8933441860271086
BlockSF,false,0.02085144140570748,184,0.7517869929408088
DiagSF,false,0.010482848367219183,728,0.9001464719871773
FullSF,false,0.030151134457776365,88,0.6240809163755432
BlockSF,true,0.1,184,0.8895401656219598
DiagSF,true,0.1,728,0.9486355085184798
FullSF,true,0.1,88,0.813542648173985
BlockSF,false,0.014907119849998597,360,0.8346519597128759
DiagSF,false,0.007432941462471664,1448,0.9457351436798278
BlockSF,true,0.1,360,0.8797730309580084
DiagSF,true,0.1,1448,0.9669129611784689
FullSF,false,0.02085144140570748,184,0.7412617247976241
BlockSF,false,0.010482848367219183,728,0.9012806524485693
FullSF,true,0.1,184,0.8804798386911024
BlockSF,true,0.1,728,0.9357124962529471
DiagSF,false,0.030151134457776365,88,0.6437841933334855
DiagSF,true,0.1,88,0.8646012306457116
DiagSF,false,0.02085144140570748,184,0.7486060120067252
DiagSF,true,0.1,184,0.9363658627730737
BlockSF,false,0.030151134457776365,88,0.6349421639888075
DiagSF,false,0.014907119849998597,360,0.8589086264598913
BlockSF,true,0.1,88,0.7673734290470858
DiagSF,true,0.1,360,0.8867201803212906
BlockSF,false,0.02085144140570748,184,0.7689275964439325
DiagSF,false,0.010482848367219183,728,0.9071495212589955
FullSF,false,0.030151134457776365,88,0.6138704260602513
BlockSF,true,0.1,184,0.8825947411362499
DiagSF,true,0.1,728,0.9383317077901627
FullSF,true,0.1,88,0.7985466555217927
BlockSF,false,0.014907119849998597,360,0.8389744256204646
DiagSF,false,0.007432941462471664,1448,0.9376724748421088
BlockSF,true,0.1,360,0.8959053735001988
DiagSF,true,0.1,1448,0.979240707955166
FullSF,false,0.02085144140570748,184,0.7559993581164296
BlockSF,false,0.010482848367219183,728,0.9158319323464961
FullSF,true,0.1,184,0.8703227673135039
BlockSF,true,0.1,728,0.9414835802652217
DiagSF,false,0.030151134457776365,88,0.6393398687626598
DiagSF,true,0.1,88,0.8455999753749888
DiagSF,false,0.02085144140570748,184,0.7523444697410568
DiagSF,true,0.1,184,0.8781878607758169
BlockSF,false,0.030151134457776365,88,0.6364920846687389
DiagSF,false,0.014907119849998597,360,0.8674101951657566
BlockSF,true,0.1,88,0.7553753425537785
DiagSF,true,0.1,360,0.9056169548100759
BlockSF,false,0.02085144140570748,184,0.7622596436642929
DiagSF,false,0.010482848367219183,728,0.9144021033308203
FullSF,false,0.030151134457776365,88,0.5844270107699356
BlockSF,true,0.1,184,0.8772082977525822
FullSF,true,0.1,88,0.7639662580274318
DiagSF,true,0.1,728,0.9359637408185065
BlockSF,false,0.014907119849998597,360,0.8284492876959068
DiagSF,false,0.007432941462471664,1448,0.9391058224959447
BlockSF,true,0.1,360,0.8867995002246077
DiagSF,true,0.1,1448,0.9669616050472947
FullSF,false,0.02085144140570748,184,0.7707798687164469
BlockSF,false,0.010482848367219183,728,0.9038653268960705
FullSF,true,0.1,184,0.870678676789149
BlockSF,true,0.1,728,0.937638118998633
DiagSF,false,0.030151134457776365,88,0.6569642290492534
DiagSF,true,0.1,88,0.8714636108684335
DiagSF,false,0.02085144140570748,184,0.765692891278445
DiagSF,true,0.1,184,0.9449531894753598
BlockSF,false,0.030151134457776365,88,0.6581986776121559
DiagSF,false,0.014907119849998597,360,0.8382211697159698
BlockSF,true,0.1,88,0.7522552476719999
DiagSF,true,0.1,360,0.8977024634185823
BlockSF,false,0.02085144140570748,184,0.7308694466463092
DiagSF,false,0.010482848367219183,728,0.8937107369058016
FullSF,false,0.030151134457776365,88,0.6309524545832469
BlockSF,true,0.1,184,0.862353569144805
DiagSF,true,0.1,728,0.914396124273804
FullSF,true,0.1,88,0.7710680904286346
BlockSF,false,0.014907119849998597,360,0.8604303267314584
DiagSF,false,0.007432941462471664,1448,0.9512206246907452
BlockSF,true,0.1,360,0.9088617732252786
DiagSF,true,0.1,1448,0.9653166091603627
FullSF,false,0.02085144140570748,184,0.7461956915079444
BlockSF,false,0.010482848367219183,728,0.8953605792524328
FullSF,true,0.1,184,0.860205148432449
BlockSF,true,0.1,728,0.9266840170938782
DiagSF,false,0.030151134457776365,88,0.6161397410568811
DiagSF,true,0.1,88,0.8353514452108823
DiagSF,false,0.02085144140570748,184,0.7198240854076497
DiagSF,true,0.1,184,0.874229826642504
BlockSF,false,0.030151134457776365,88,0.6252758109298182
DiagSF,false,0.014907119849998597,360,0.8209245011725956
BlockSF,true,0.1,88,0.7455373466295204
DiagSF,true,0.1,360,0.8813644975194981
BlockSF,false,0.02085144140570748,184,0.7479317202313979
DiagSF,false,0.010482848367219183,728,0.9163674147697057
FullSF,false,0.030151134457776365,88,0.612699439447917
BlockSF,true,0.1,184,0.8843913052941876
DiagSF,true,0.1,728,0.9140132132206595
FullSF,true,0.1,88,0.8137018738383367
BlockSF,false,0.014907119849998597,360,0.8379659699535457
DiagSF,false,0.007432941462471664,1448,0.9432962515387011
BlockSF,true,0.1,360,0.9018072359197825
DiagSF,true,0.1,1448,0.9872182965189236
FullSF,false,0.02085144140570748,184,0.7441972411025963
BlockSF,false,0.010482848367219183,728,0.9113491720240476
FullSF,true,0.1,184,0.8849155794385365
DiagSF,false,0.030151134457776365,88,0.6549966747287912
DiagSF,true,0.1,88,0.8302149620339628
DiagSF,false,0.02085144140570748,184,0.7651393708480854
DiagSF,true,0.1,184,0.9022928520827947
BlockSF,false,0.030151134457776365,88,0.6348611939630323
DiagSF,false,0.014907119849998597,360,0.8505582119166143
BlockSF,true,0.1,88,0.7801384929759205
DiagSF,true,0.1,360,0.8941556095635989
BlockSF,false,0.02085144140570748,184,0.7411372147070818
DiagSF,false,0.010482848367219183,728,0.8930772288845442
FullSF,false,0.030151134457776365,88,0.6465564543337199
BlockSF,true,0.1,184,0.85874584845653
DiagSF,true,0.1,728,0.9520132128330369
FullSF,true,0.1,88,0.7980753596559684
BlockSF,false,0.014907119849998597,360,0.8510261963732867
DiagSF,false,0.007432941462471664,1448,0.952120897813758
BlockSF,true,0.1,360,0.9006374167600453
DiagSF,true,0.1,1448,0.9805504929658345
FullSF,false,0.02085144140570748,184,0.7360974487900425
BlockSF,false,0.010482848367219183,728,0.9206868571939721
FullSF,true,0.1,184,0.8497749596813089
BlockSF,true,0.1,728,0.945576947862577
DiagSF,false,0.030151134457776365,88,0.6581240703371309
DiagSF,true,0.1,88,0.8655015288170325
DiagSF,false,0.02085144140570748,184,0.7846757245675816
DiagSF,false,0.014907119849998597,360,0.8349609150070232
BlockSF,false,0.030151134457776365,88,0.6093074967792445
DiagSF,true,0.1,184,0.9209152224197247
BlockSF,true,0.1,88,0.8151264345079391
DiagSF,false,0.010482848367219183,728,0.9046388143646484
FullSF,false,0.030151134457776365,88,0.6323034155229804
BlockSF,false,0.02085144140570748,184,0.7522758634451066
DiagSF,true,0.1,360,0.8890185620790383
FullSF,true,0.1,88,0.7869995815055347
BlockSF,true,0.1,184,0.9208179245087629
DiagSF,false,0.007432941462471664,1448,0.9430311430094849
BlockSF,false,0.014907119849998597,360,0.8382357745216481
FullSF,false,0.02085144140570748,184,0.7143041164295143
DiagSF,true,0.1,728,0.9168816528768624
DiagSF,false,0.030151134457776365,88,0.6297618430635696
DiagSF,true,0.1,88,0.8208109925723972
DiagSF,false,0.02085144140570748,184,0.7367664731112785
BlockSF,false,0.030151134457776365,88,0.6232373879086057
DiagSF,false,0.014907119849998597,360,0.8209143652854071
DiagSF,true,0.1,184,0.9270400268903393
BlockSF,true,0.1,88,0.759779826040623
FullSF,false,0.030151134457776365,88,0.6204736071019303
BlockSF,false,0.02085144140570748,184,0.7222958729421886
DiagSF,false,0.010482848367219183,728,0.9030177592382985
FullSF,true,0.1,88,0.7731584041374161
DiagSF,true,0.1,360,0.8978988316911855
DiagSF,false,0.007432941462471664,1448,0.9704731464615932
BlockSF,true,0.1,184,0.8763783012191064
BlockSF,false,0.014907119849998597,360,0.8349740932253429
FullSF,false,0.02085144140570748,184,0.7818443888137592
DiagSF,true,0.1,728,0.9495203215841154
DiagSF,false,0.030151134457776365,88,0.6668017744017233
DiagSF,true,0.1,88,0.8581928797652197
DiagSF,false,0.02085144140570748,184,0.7569466622197896
DiagSF,true,0.1,184,0.9173389270559147
BlockSF,false,0.030151134457776365,88,0.6359859106759581
DiagSF,false,0.014907119849998597,360,0.8662128889357489
BlockSF,true,0.1,88,0.7626912475055625
DiagSF,true,0.1,360,0.9026856249532745
BlockSF,false,0.02085144140570748,184,0.7435266220656609
DiagSF,false,0.010482848367219183,728,0.9049861767877473
FullSF,false,0.030151134457776365,88,0.6186550378755467
BlockSF,true,0.1,184,0.8841789711570895
FullSF,true,0.1,88,0.7526449457540518
DiagSF,true,0.1,728,0.9338202353181166
BlockSF,false,0.014907119849998597,360,0.8230550647332825
DiagSF,false,0.007432941462471664,1448,0.9417720494345981
BlockSF,true,0.1,360,0.8930602351717742
DiagSF,true,0.1,1448,0.9816050624256997
FullSF,false,0.02085144140570748,184,0.7444247464663274
BlockSF,false,0.010482848367219183,728,0.9023910886614694
FullSF,true,0.1,184,0.8509811362327664
BlockSF,true,0.1,728,0.9466932063497958
DiagSF,false,0.030151134457776365,88,0.6642364708699812
DiagSF,true,0.1,88,0.8889575727604033
DiagSF,false,0.02085144140570748,184,0.7516167793765695
DiagSF,true,0.1,184,0.9370480411308375
BlockSF,false,0.030151134457776365,88,0.6474396643374377
DiagSF,false,0.014907119849998597,360,0.8653877679038698
BlockSF,true,0.1,88,0.7799884105316274
DiagSF,true,0.1,360,0.8951200999988511
BlockSF,false,0.02085144140570748,184,0.7298401275207258
DiagSF,false,0.010482848367219183,728,0.8993286717571912
FullSF,false,0.030151134457776365,88,0.6149115490662636
BlockSF,true,0.1,184,0.8892361375119854
DiagSF,true,0.1,728,0.9349934156725511
FullSF,true,0.1,88,0.748826467443606
BlockSF,false,0.014907119849998597,360,0.8196952929256182
DiagSF,false,0.007432941462471664,1448,0.9422473034471822
BlockSF,true,0.1,360,0.9072909612230065
DiagSF,true,0.1,1448,0.9825568083397704
FullSF,false,0.02085144140570748,184,0.7273355114276222
BlockSF,false,0.010482848367219183,728,0.9052013495147567
DiagSF,false,0.030151134457776365,88,0.6398977997358619
DiagSF,true,0.1,88,0.8203368958387999
DiagSF,false,0.02085144140570748,184,0.750119961012027
DiagSF,true,0.1,184,0.8805157376130504
BlockSF,false,0.030151134457776365,88,0.6312830254750532
DiagSF,false,0.014907119849998597,360,0.8378684053529776
BlockSF,true,0.1,88,0.7736734617126271
DiagSF,true,0.1,360,0.8964204222893102
BlockSF,false,0.02085144140570748,184,0.8111393175748347
DiagSF,false,0.010482848367219183,728,0.9116768443122786
FullSF,false,0.030151134457776365,88,0.5976674604560378
BlockSF,true,0.1,184,0.8474445764857323
DiagSF,true,0.1,728,0.939200948137094
FullSF,true,0.1,88,0.772057357456855
BlockSF,false,0.014907119849998597,360,0.8182792645004713
DiagSF,false,0.007432941462471664,1448,0.9536723926533479
BlockSF,true,0.1,360,0.9114020417043293
DiagSF,true,0.1,1448,0.9831441099439131
FullSF,false,0.02085144140570748,184,0.7438652793850415
BlockSF,false,0.010482848367219183,728,0.9128661828697514
FullSF,true,0.1,184,0.8825569284025201
BlockSF,true,0.1,728,0.9349035369382802
DiagSF,false,0.030151134457776365,88,0.6365911790182185
DiagSF,true,0.1,88,0.8908219386140147
DiagSF,false,0.02085144140570748,184,0.7654303019161205
DiagSF,true,0.1,184,0.9233181425510563
BlockSF,false,0.030151134457776365,88,0.6294409261434807
DiagSF,false,0.014907119849998597,360,0.8364218560119517
BlockSF,true,0.1,88,0.7326506755197961
DiagSF,true,0.1,360,0.8932095860271014
BlockSF,false,0.02085144140570748,184,0.7492441874311514
DiagSF,false,0.010482848367219183,728,0.892078590853532
FullSF,false,0.030151134457776365,88,0.6377809023118274
BlockSF,true,0.1,184,0.8220998834090717
DiagSF,true,0.1,728,0.9306929270975011
FullSF,true,0.1,88,0.7875175562325933
BlockSF,false,0.014907119849998597,360,0.8260628825289928
DiagSF,false,0.007432941462471664,1448,0.9376356553606778
BlockSF,true,0.1,360,0.8934449195777677
DiagSF,true,0.1,1448,0.9507662831906788
FullSF,false,0.02085144140570748,184,0.7323409565185997
BlockSF,false,0.010482848367219183,728,0.9178767062921355
DiagSF,false,0.030151134457776365,88,0.6531650762491436
DiagSF,true,0.1,88,0.8716690722617516
DiagSF,false,0.02085144140570748,184,0.7567730898484368
DiagSF,true,0.1,184,0.9188832111552633
BlockSF,false,0.030151134457776365,88,0.6688734880909989
DiagSF,false,0.014907119849998597,360,0.8312947578691353
BlockSF,true,0.1,88,0.7718746406289584
DiagSF,true,0.1,360,0.9025015362636113
BlockSF,false,0.02085144140570748,184,0.7585115522483505
DiagSF,false,0.010482848367219183,728,0.9049112837400183
FullSF,false,0.030151134457776365,88,0.6075341667110055
BlockSF,true,0.1,184,0.8948982719678705
DiagSF,true,0.1,728,0.9535820180254069
FullSF,true,0.1,88,0.7908033290584973
BlockSF,false,0.014907119849998597,360,0.8260062192606994
DiagSF,false,0.007432941462471664,1448,0.9435216394448288
BlockSF,true,0.1,360,0.9259302071588549
DiagSF,true,0.1,1448,0.9783779362271998
FullSF,false,0.02085144140570748,184,0.7313066801248941
BlockSF,false,0.010482848367219183,728,0.8937686091796929
DiagSF,false,0.030151134457776365,88,0.59965832509985
DiagSF,true,0.1,88,0.9042654754250349
DiagSF,false,0.02085144140570748,184,0.768002245229075
DiagSF,true,0.1,184,0.9047941769048583
BlockSF,false,0.030151134457776365,88,0.6589282404395935
DiagSF,false,0.014907119849998597,360,0.8362063532234417
BlockSF,true,0.1,88,0.7631993706409629
DiagSF,true,0.1,360,0.8994170121129895
BlockSF,false,0.02085144140570748,184,0.7388090612359788
DiagSF,false,0.010482848367219183,728,0.8903625459898772
FullSF,false,0.030151134457776365,88,0.6026361408139175
BlockSF,true,0.1,184,0.8823276604034374
DiagSF,true,0.1,728,0.945899033674205
FullSF,true,0.1,88,0.7915176118056383
BlockSF,false,0.014907119849998597,360,0.8272837642882533
DiagSF,false,0.007432941462471664,1448,0.9705226480286496
BlockSF,true,0.1,360,0.902468691874133
DiagSF,true,0.1,1448,0.9874039780195597
FullSF,false,0.02085144140570748,184,0.7311465201054491
BlockSF,false,0.010482848367219183,728,0.9175958556185847
DiagSF,false,0.030151134457776365,88,0.6518740118079883
DiagSF,true,0.1,88,0.8640055697539514
DiagSF,false,0.02085144140570748,184,0.7822577369665464
DiagSF,true,0.1,184,0.9667159330284409
BlockSF,false,0.030151134457776365,88,0.6379790658285232
DiagSF,false,0.014907119849998597,360,0.8412258221270598
BlockSF,true,0.1,88,0.8217459292181476
DiagSF,true,0.1,360,0.8963291673745937
BlockSF,false,0.02085144140570748,184,0.76401841080482
DiagSF,false,0.010482848367219183,728,0.9047061975847619
FullSF,false,0.030151134457776365,88,0.6088138088593337
BlockSF,true,0.1,184,0.8704292116533482
DiagSF,true,0.1,728,0.9515411901844619
FullSF,true,0.1,88,0.727685629673617
BlockSF,false,0.014907119849998597,360,0.8389233409523222
DiagSF,false,0.007432941462471664,1448,0.9412253534687118
BlockSF,true,0.1,360,0.8950602448539517
DiagSF,true,0.1,1448,0.9917791463839533
FullSF,false,0.02085144140570748,184,0.7453131423999844
BlockSF,false,0.010482848367219183,728,0.9173130902690233
DiagSF,false,0.030151134457776365,88,0.6515083797496632
DiagSF,true,0.1,88,0.8671680432947154
DiagSF,false,0.02085144140570748,184,0.7393247950158102
DiagSF,true,0.1,184,0.9051108715795942
BlockSF,false,0.030151134457776365,88,0.6413284213382074
DiagSF,false,0.014907119849998597,360,0.8363826014870878
BlockSF,true,0.1,88,0.754838217616159
DiagSF,true,0.1,360,0.9023052331712949
BlockSF,false,0.02085144140570748,184,0.7439532360261354
DiagSF,false,0.010482848367219183,728,0.8944981476307788
FullSF,false,0.030151134457776365,88,0.6091574550897038
BlockSF,true,0.1,184,0.8569965952355969
DiagSF,true,0.1,728,0.9547961839015504
FullSF,true,0.1,88,0.7854578929738014
BlockSF,false,0.014907119849998597,360,0.824900429069433
DiagSF,false,0.007432941462471664,1448,0.9424491274494602
BlockSF,true,0.1,360,0.8819001921751537
DiagSF,true,0.1,1448,0.9820558730211427
FullSF,false,0.02085144140570748,184,0.7589458888657916
BlockSF,false,0.010482848367219183,728,0.9184426912136917
DiagSF,false,0.030151134457776365,88,0.668200956840645
DiagSF,true,0.1,88,0.8814037018837011
DiagSF,false,0.02085144140570748,184,0.7600780363741888
DiagSF,true,0.1,184,0.9094240566175543
BlockSF,false,0.030151134457776365,88,0.6277240806860147
DiagSF,false,0.014907119849998597,360,0.8565098345004787
BlockSF,true,0.1,88,0.8200908692392075
DiagSF,true,0.1,360,0.9255187561645074
BlockSF,false,0.02085144140570748,184,0.7292812339886535
DiagSF,false,0.010482848367219183,728,0.9074516692645622
FullSF,false,0.030151134457776365,88,0.6138528181517634
BlockSF,true,0.1,184,0.867176475917519
DiagSF,true,0.1,728,0.9503990405172397
FullSF,true,0.1,88,0.7551696068291562
BlockSF,false,0.014907119849998597,360,0.8437306473443917
DiagSF,false,0.007432941462471664,1448,0.9492304597097934
BlockSF,true,0.1,360,0.8891193858626456
DiagSF,true,0.1,1448,0.9740844727526629
FullSF,false,0.02085144140570748,184,0.7489690981354366
BlockSF,false,0.010482848367219183,728,0.8942256336213057
DiagSF,false,0.1,8,0.2831268307848217
DiagSF,false,0.05773502691896258,24,0.4486048603524755
DiagSF,true,0.1,8,0.2567297758656943
DiagSF,true,0.1,24,0.46685155115698135
